match_id,league,kickoff_utc,decision_time,home_team_id,away_team_id,total_goals,y_over_2_5,n_train_matches,p_over_2_5_A0_flat,p_over_2_5_A1_halflife_30d,p_over_2_5_A2_halflife_60d,p_over_2_5_A3_halflife_90d,p_over_2_5_A4_halflife_180d,p_over_2_5_A5_halflife_365d,competition
27333,La_liga,2025-05-14 17:00:00,2025-05-14 15:00:00,158,146,1,0.0,353,0.4986990982359851,0.24820412521024782,0.3557715270683616,0.4048162902370133,0.45464944601247875,0.47808482078303044,liga
27341,La_liga,2025-05-14 17:00:00,2025-05-14 15:00:00,154,159,3,1.0,353,0.6928497841086929,0.6736671947801229,0.6603836513178817,0.6671963132759786,0.6790874492758737,0.6860894875963556,liga
27339,La_liga,2025-05-14 19:30:00,2025-05-14 17:30:00,150,239,3,1.0,353,0.5840069535753682,0.5302577209962196,0.54462153099834,0.560469940594373,0.575827961688365,0.5812821132054937,liga
27335,La_liga,2025-05-15 17:00:00,2025-05-15 15:00:00,157,143,2,0.0,356,0.5392495921977606,0.6576838559186953,0.6000318245213636,0.5768148973214157,0.5555162560770103,0.546490074474634,liga
27336,La_liga,2025-05-15 17:00:00,2025-05-15 15:00:00,145,153,4,1.0,356,0.4959837659348292,0.6111601836106721,0.5853274708983089,0.5621340938609461,0.5315469047320317,0.5139182956801837,liga
27332,La_liga,2025-05-15 19:30:00,2025-05-15 17:30:00,141,148,2,0.0,356,0.7437168389899982,0.7858527656854944,0.7139725919656483,0.7086410199090075,0.7194310093433566,0.7304946931478963,liga
27334,La_liga,2025-05-15 19:30:00,2025-05-15 17:30:00,142,147,2,0.0,356,0.2494885538544885,0.17564100097219804,0.2265433225889135,0.2403062546643842,0.24842999108642003,0.2498568413472593,liga
27342,La_liga,2025-05-18 17:00:00,2025-05-18 15:00:00,143,153,5,1.0,360,0.5681030083515932,0.6952131383260811,0.6589525316429619,0.6358427854261344,0.6052089912141166,0.5870483023671401,liga
27343,La_liga,2025-05-18 17:00:00,2025-05-18 15:00:00,148,154,5,1.0,360,0.8546240626944401,0.7360792612463978,0.7512137569411674,0.7749305011493158,0.8110670991432731,0.8327687311167495,liga
27344,La_liga,2025-05-18 17:00:00,2025-05-18 15:00:00,152,145,3,1.0,360,0.5960040880593607,0.7292586261681349,0.6560372958699798,0.6280766202124676,0.6058631447171726,0.5989810678307167,liga
27345,La_liga,2025-05-18 17:00:00,2025-05-18 15:00:00,146,147,1,0.0,360,0.4471103668257263,0.16768585159231714,0.2859816493157427,0.3419780049507924,0.3987519100349315,0.42487068060630817,liga
27346,La_liga,2025-05-18 17:00:00,2025-05-18 15:00:00,239,142,3,1.0,360,0.23873125218246502,0.3077320573736461,0.2948933503521714,0.2838569632654168,0.26526140612845023,0.2526765432287944,liga
27347,La_liga,2025-05-18 17:00:00,2025-05-18 15:00:00,140,223,5,1.0,360,0.4067712597600936,0.2926507783509939,0.37947066867717344,0.4002739164653241,0.4100149132486657,0.4099236154028165,liga
27348,La_liga,2025-05-18 17:00:00,2025-05-18 15:00:00,138,150,2,0.0,360,0.6364372427903682,0.6975278934688002,0.6465346812240036,0.6391507782079976,0.6366701660302465,0.6364973529892524,liga
27349,La_liga,2025-05-18 17:00:00,2025-05-18 15:00:00,231,158,1,0.0,360,0.5169565969536387,0.30186796394823245,0.4095352384156903,0.44928888805029255,0.48623698451712477,0.5027500368751194,liga
27350,La_liga,2025-05-18 17:00:00,2025-05-18 15:00:00,144,159,1,0.0,360,0.5481247004488486,0.5328792839092418,0.539145801529052,0.5428599166301025,0.546467550135995,0.5476880489459623,liga
27351,La_liga,2025-05-18 17:00:00,2025-05-18 15:00:00,157,141,2,0.0,360,0.5291162268667219,0.5888204808460537,0.5233897238264799,0.5129678260245871,0.5144623145541817,0.5203512490962278,liga
27354,La_liga,2025-05-23 19:00:00,2025-05-23 17:00:00,153,146,2,0.0,370,0.6304734852223824,0.6680587531420052,0.6797164745399015,0.6747862985015515,0.6592701915383808,0.6463604430014511,liga
27355,La_liga,2025-05-24 14:15:00,2025-05-24 12:15:00,150,140,2,0.0,371,0.5944651731905619,0.7512371182063358,0.6989503596174749,0.6721443436547099,0.6372221553819414,0.6163291055208626,liga
27352,La_liga,2025-05-24 16:30:00,2025-05-24 14:30:00,141,144,2,0.0,371,0.507977002128923,0.3410744354502127,0.4092411799123931,0.43814744296563446,0.47162560645106133,0.48993104079815014,liga
27357,La_liga,2025-05-24 16:30:00,2025-05-24 14:30:00,159,231,3,1.0,371,0.5772888980685535,0.6479028232207225,0.6445980788518049,0.6302659315407766,0.6074645927618594,0.5929200822792384,liga
27356,La_liga,2025-05-24 19:00:00,2025-05-24 17:00:00,158,157,2,0.0,372,0.47133541051944894,0.18287322012994262,0.28634168054428766,0.3396163147289854,0.40276052317511707,0.4372880525665654,liga
27359,La_liga,2025-05-24 19:00:00,2025-05-24 17:00:00,142,152,3,1.0,372,0.45005069481179316,0.6178787694496686,0.5546645381702596,0.5206170825829171,0.48374929966700375,0.4658703836756176,liga
27360,La_liga,2025-05-24 19:00:00,2025-05-24 17:00:00,145,239,0,0.0,372,0.3629586539854758,0.42092643619399656,0.3908670772550984,0.3831673123401258,0.37447686249907436,0.36908212748982805,liga
27358,La_liga,2025-05-25 12:00:00,2025-05-25 10:00:00,223,143,4,1.0,377,0.5643609078502468,0.6366851072042574,0.6130499890388696,0.6007277189514885,0.5845375638784815,0.5747507270543375,liga
27361,La_liga,2025-05-25 14:15:00,2025-05-25 12:15:00,154,138,6,1.0,377,0.6826823508276063,0.6949824092587266,0.6473931670244835,0.6471403613241595,0.6593134693643852,0.6700177824048222,liga
27353,La_liga,2025-05-25 19:00:00,2025-05-25 17:00:00,147,148,3,1.0,379,0.5566633549982439,0.30340481219021875,0.38364442102970386,0.4324534533398664,0.4921268238260476,0.5247878993136494,liga
29158,La_liga,2025-08-15 17:00:00,2025-08-15 15:00:00,223,145,4,1.0,380,0.48314663405206104,0.4190829443714202,0.44436363535868884,0.4568886747389741,0.4704194885899647,0.47709054193827105,liga
29159,La_liga,2025-08-15 19:30:00,2025-08-15 17:30:00,154,289,2,0.0,380,0.7094978795732227,0.7330885387947169,0.6929300119211866,0.6883264215452414,0.6934625934509545,0.7003155285944006,liga
29160,La_liga,2025-08-16 17:30:00,2025-08-16 15:30:00,239,148,3,1.0,382,0.6345073997644726,0.5265475290350912,0.5779810446086296,0.5988925987581676,0.619127795953688,0.6278222668967436,liga
29161,La_liga,2025-08-16 19:30:00,2025-08-16 17:30:00,158,151,3,1.0,382,0.4581227535045366,0.1956874337562963,0.28420656038819486,0.33464984269142983,0.39498338803704425,0.42725841559116806,liga
29162,La_liga,2025-08-16 19:30:00,2025-08-16 17:30:00,146,140,2,0.0,382,0.41196059213471814,0.4555366755775684,0.4850989623965898,0.47498095730941,0.4500273148715749,0.4320114617044384,liga
29163,La_liga,2025-08-17 15:00:00,2025-08-17 13:00:00,152,142,2,0.0,385,0.463541060882662,0.5781624773204154,0.5642150178969771,0.5357894632681994,0.4995879742832322,0.48072379438139534,liga
29164,La_liga,2025-08-17 17:30:00,2025-08-17 15:30:00,147,138,5,1.0,385,0.4779700511183308,0.29315749716303996,0.3693770369441506,0.4035239225009341,0.44097942614431596,0.4601102557180339,liga
29165,La_liga,2025-08-17 19:30:00,2025-08-17 17:30:00,141,143,3,1.0,386,0.4854713899685065,0.5225933596660921,0.4986312392969446,0.49162952883588884,0.48714898681152274,0.4860116398874236,liga
29166,La_liga,2025-08-18 19:00:00,2025-08-18 17:00:00,207,153,2,0.0,388,0.6041252848615152,0.6558153897547183,0.6632800182977489,0.6530061661026211,0.6333138134921459,0.6196095946660446,liga
29167,La_liga,2025-08-19 19:00:00,2025-08-19 17:00:00,150,157,1,0.0,389,0.6979616346807678,0.510554103995872,0.5977886186853608,0.6289792363653207,0.6626778372470611,0.6805432590596605,liga
29168,La_liga,2025-08-22 19:30:00,2025-08-22 17:30:00,153,158,1,0.0,390,0.5273720714714601,0.3844426504117817,0.41470603719622506,0.45012305558138266,0.49224853666822904,0.5117877305277564,liga
29169,La_liga,2025-08-23 15:00:00,2025-08-23 13:00:00,239,152,2,0.0,391,0.5012163778994532,0.3168564523251347,0.45490650688606127,0.47246466237803353,0.48672055199529324,0.49394588938626416,liga
29170,La_liga,2025-08-23 17:30:00,2025-08-23 15:30:00,143,207,2,0.0,391,0.40454953971553115,0.4530414609660853,0.44339515959719444,0.43233812690658785,0.41845074452874265,0.41120078268669447,liga
29171,La_liga,2025-08-23 19:30:00,2025-08-23 17:30:00,151,148,5,1.0,392,0.8807562734016453,0.8624323412869445,0.8621835528270773,0.8649725914791629,0.8710249737740962,0.8755393536203587,liga
29172,La_liga,2025-08-24 15:00:00,2025-08-24 13:00:00,157,146,1,0.0,394,0.5382441731475369,0.18768576201450413,0.3794026353949104,0.4430492119539115,0.49666095847294234,0.519230683526268,liga
29173,La_liga,2025-08-24 17:30:00,2025-08-24 15:30:00,154,223,5,1.0,394,0.7619858872243338,0.8220643448449892,0.7760247836121292,0.7618388900537981,0.7561753304862995,0.7576857500154256,liga
29174,La_liga,2025-08-24 17:30:00,2025-08-24 15:30:00,140,141,4,1.0,394,0.3639692697224361,0.4369812345138447,0.419707053463199,0.40322473119486985,0.38346360699843035,0.37332039382831933,liga
29175,La_liga,2025-08-24 19:30:00,2025-08-24 17:30:00,289,150,3,1.0,395,0.5984622409842792,0.4058449054071611,0.5170985175879632,0.5475124452752048,0.5749403976103444,0.5874706724349579,liga
29176,La_liga,2025-08-25 17:30:00,2025-08-25 15:30:00,147,145,1,0.0,398,0.406164382673163,0.7167586642666488,0.44871948809185125,0.4072377309734101,0.39655650044249713,0.3997087904582773,liga
29177,La_liga,2025-08-25 19:30:00,2025-08-25 17:30:00,138,142,3,1.0,398,0.3528848985172216,0.6828863034074865,0.5250524241557614,0.4659604143595307,0.4077242342403318,0.37929402477624397,liga
29178,La_liga,2025-08-27 19:00:00,2025-08-27 17:00:00,152,153,2,0.0,400,0.6774941411836335,0.32792579515640785,0.5804519183244248,0.6392994098271638,0.6697947495781345,0.6759231554565593,liga
29179,La_liga,2025-08-29 17:30:00,2025-08-29 15:30:00,207,151,2,0.0,401,0.6796841693632063,0.6411773437421902,0.6518299720677471,0.6588424801905609,0.6680799875631358,0.6736857616888609,liga
29180,La_liga,2025-08-29 19:30:00,2025-08-29 17:30:00,146,142,3,1.0,401,0.34391532761442317,0.26029218674094207,0.33990345388874055,0.3627517046852213,0.3650061032411537,0.35693059424696966,liga
29181,La_liga,2025-08-30 15:00:00,2025-08-30 13:00:00,158,143,2,0.0,403,0.4445218652080658,0.32598451977569615,0.33342203614279864,0.36070013566084336,0.4012077674789894,0.423628490666938,liga
29182,La_liga,2025-08-30 17:00:00,2025-08-30 15:00:00,289,140,1,0.0,403,0.2727919705925711,0.47560169722901807,0.35843340428514253,0.32409108778228535,0.2958568356356451,0.2836244936469049,liga
29183,La_liga,2025-08-30 17:30:00,2025-08-30 15:30:00,223,138,2,0.0,403,0.5913487491783498,0.8483005860023152,0.7120225699432519,0.6584455111830427,0.6164834916035493,0.6016215151447769,liga
29184,La_liga,2025-08-30 19:30:00,2025-08-30 17:30:00,150,239,3,1.0,404,0.5755497816564263,0.6588237919893144,0.5685421304560221,0.5612754989387644,0.5671856015076234,0.5719394309169102,liga
29185,La_liga,2025-08-31 15:00:00,2025-08-31 13:00:00,152,154,2,0.0,407,0.7656724585942983,0.7117952946662485,0.7057878911329948,0.7141360778067212,0.7332486801719788,0.7480399087972458,liga
29186,La_liga,2025-08-31 17:00:00,2025-08-31 15:00:00,153,147,3,1.0,407,0.452829160113046,0.3404628894292546,0.39189026657033343,0.4142754579144074,0.4369709219390056,0.44638677151847117,liga
29187,La_liga,2025-08-31 17:30:00,2025-08-31 15:30:00,141,157,1,0.0,407,0.4948184223081078,0.3381223514382535,0.4284676831468814,0.44916482232544597,0.4699462278664954,0.48198486577630334,liga
29188,La_liga,2025-08-31 19:30:00,2025-08-31 17:30:00,145,148,2,0.0,408,0.6795834836402644,0.7135718406774548,0.6905354859142889,0.6826541465969634,0.6782531814275399,0.6781505050803727,liga
29189,La_liga,2025-09-12 19:00:00,2025-09-12 17:00:00,138,207,4,1.0,411,0.38381888866721536,0.5049537503453015,0.4575625275273864,0.4299460860672055,0.40350548285433374,0.3924569413213305,liga
29190,La_liga,2025-09-13 12:00:00,2025-09-13 10:00:00,142,289,2,0.0,412,0.25245170015594304,0.3714471200022473,0.3251755848654284,0.30284468467107817,0.27826767483203524,0.26523517797474255,liga
29195,La_liga,2025-09-13 14:15:00,2025-09-13 12:15:00,140,150,3,1.0,412,0.5189447474661713,0.5095503288601353,0.5578902974486998,0.5621339364208846,0.5497812747016204,0.5362549145385901,liga
29196,La_liga,2025-09-13 16:30:00,2025-09-13 14:30:00,147,158,1,0.0,413,0.4134151885367128,0.38830564142583834,0.2865746551325572,0.2928193746996937,0.3372646782872105,0.37315720544533193,liga
29193,La_liga,2025-09-13 19:00:00,2025-09-13 17:00:00,143,154,2,0.0,414,0.6434827163076339,0.5902914936709992,0.6036698906187583,0.6123246482569835,0.6250747598361353,0.6336578356082294,liga
29192,La_liga,2025-09-14 12:00:00,2025-09-14 10:00:00,152,223,2,0.0,416,0.7061057733353706,0.6359909289390078,0.6850158567751403,0.6929867222190654,0.6976704989724078,0.701030791389421,liga
29191,La_liga,2025-09-14 14:15:00,2025-09-14 12:15:00,151,153,4,1.0,416,0.7357510714466856,0.6291693169447472,0.7175666240147898,0.7411263888770211,0.748320336270652,0.7443503775645824,liga
29197,La_liga,2025-09-14 16:30:00,2025-09-14 14:30:00,157,145,2,0.0,417,0.44241649248583487,0.1508912561337696,0.2963592154536437,0.3543805376977176,0.40389116034951517,0.4246933506453768,liga
29194,La_liga,2025-09-14 19:00:00,2025-09-14 17:00:00,148,146,6,1.0,418,0.8125908164776924,0.5231168519082952,0.6395675219979886,0.6984183609600723,0.7586406128342972,0.7871741125267622,liga
29198,La_liga,2025-09-15 19:00:00,2025-09-15 17:00:00,141,239,5,1.0,420,0.3769515705022598,0.6806300518431803,0.49531633396787345,0.43591168844201,0.39680254485600686,0.38487481568278115,liga
29200,La_liga,2025-09-19 19:00:00,2025-09-19 17:00:00,153,140,4,1.0,421,0.4985634586435753,0.6421674529531074,0.6308219533821684,0.6135342682944689,0.5705361417464663,0.5371181313614148,liga
29202,La_liga,2025-09-20 12:00:00,2025-09-20 10:00:00,223,151,4,1.0,422,0.7597690348309794,0.7233141402459834,0.7241731236229998,0.7296293050189661,0.7415557791460378,0.7501851868670807,liga
29206,La_liga,2025-09-20 14:15:00,2025-09-20 12:15:00,150,141,2,0.0,422,0.6717834514155355,0.7404021840636886,0.6658434809256655,0.6485439545409402,0.6494261787989839,0.6584238727110175,liga
29207,La_liga,2025-09-20 16:30:00,2025-09-20 14:30:00,154,157,3,1.0,423,0.6786500475004211,0.23542312734725834,0.42816778133745703,0.5182587704214004,0.603922467815838,0.6433070912552847,liga
29208,La_liga,2025-09-20 16:30:00,2025-09-20 14:30:00,158,138,3,1.0,423,0.45306718121902634,0.4165037119929921,0.3959853427022756,0.39875621143475537,0.4183681276622745,0.43461466161771467,liga
29203,La_liga,2025-09-20 19:00:00,2025-09-20 17:00:00,146,147,2,0.0,424,0.4477308248614726,0.5718796406058344,0.46439842199753173,0.435556730170328,0.4302185917162972,0.4369895429208208,liga
29205,La_liga,2025-09-21 12:00:00,2025-09-21 10:00:00,145,152,2,0.0,427,0.5390033205132309,0.31136452640516893,0.42092265436773724,0.4644285210125885,0.5039116508992524,0.5220394167810744,liga
29204,La_liga,2025-09-21 14:15:00,2025-09-21 12:15:00,239,143,2,0.0,427,0.4283320603433897,0.6429100912848975,0.5719281199945606,0.5281229454896249,0.478266953457244,0.45270422527485615,liga
29201,La_liga,2025-09-21 16:30:00,2025-09-21 14:30:00,207,289,1,0.0,428,0.5090167437083201,0.5858880763014063,0.5362322221068496,0.519292102562564,0.5090047519767253,0.5076732217790478,liga
29199,La_liga,2025-09-21 19:00:00,2025-09-21 17:00:00,148,142,3,1.0,429,0.6637454622126007,0.8255150930194818,0.791837765108343,0.7569749115748783,0.7108544946526467,0.6863163910664095,liga
29209,La_liga,2025-09-23 17:00:00,2025-09-23 15:00:00,141,146,4,1.0,431,0.5196476146813952,0.7872020283471614,0.6485749314401994,0.5895401019070873,0.5444561213741547,0.5296014521451229,liga
29217,La_liga,2025-09-23 17:00:00,2025-09-23 15:00:00,147,223,2,0.0,431,0.581112062135367,0.6363423234757323,0.6272018201433136,0.6082303074302722,0.5901590288662525,0.5841093036287128,liga
29210,La_liga,2025-09-23 19:30:00,2025-09-23 17:30:00,151,150,5,1.0,431,0.8186753550682005,0.6890256108351164,0.7495537880794201,0.7750493856169537,0.7991824121631381,0.8098187056114415,liga
29211,La_liga,2025-09-23 19:30:00,2025-09-23 17:30:00,138,154,3,1.0,431,0.692763976833192,0.7743996664437384,0.7465645903144604,0.7255522357277819,0.7039616167446403,0.6963715111415464,liga
29212,La_liga,2025-09-24 17:00:00,2025-09-24 15:00:00,142,158,2,0.0,435,0.2987164951922348,0.3480641772669521,0.3030817965521822,0.2930483023479378,0.292941600709732,0.2956970454718392,liga
29215,La_liga,2025-09-24 19:30:00,2025-09-24 17:30:00,140,239,1,0.0,435,0.32902591096497136,0.6328599000645362,0.5156262857222533,0.45475775944129615,0.3901612546606692,0.3583728625831949,liga
29216,La_liga,2025-09-24 19:30:00,2025-09-24 17:30:00,143,145,5,1.0,435,0.4844931401123082,0.3745678539851045,0.4520951216303311,0.4768641041382423,0.48851707279299705,0.48820889911633875,liga
29214,La_liga,2025-09-25 17:30:00,2025-09-25 15:30:00,157,207,2,0.0,438,0.4074226279374661,0.24243793255988916,0.28952812759271523,0.3245756562362912,0.36598223227088605,0.3873605844536714,liga
29213,La_liga,2025-09-25 19:30:00,2025-09-25 17:30:00,289,148,4,1.0,438,0.6843965628390067,0.718410777841107,0.6954919634791575,0.68369897717942,0.6777751857008456,0.6793643730971489,liga
29227,La_liga,2025-09-26 19:00:00,2025-09-26 17:00:00,223,141,0,0.0,440,0.5491197966200666,0.6948879435938865,0.6451158881398845,0.6060475319529318,0.5674548063847097,0.554693071111068,liga
29222,La_liga,2025-09-27 12:00:00,2025-09-27 10:00:00,142,151,2,0.0,441,0.6370447626301324,0.7747626403313089,0.7510363996202566,0.7269114834418925,0.6882203249723908,0.6633719425144153,liga
29219,La_liga,2025-09-27 14:15:00,2025-09-27 12:15:00,143,150,7,1.0,441,0.5529791873689713,0.5841604600265357,0.5676820993322951,0.5671949245499501,0.5643682554135393,0.5599416868269401,liga
29224,La_liga,2025-09-27 16:30:00,2025-09-27 14:30:00,239,158,1,0.0,442,0.3280712945181163,0.32628579257245444,0.28279443367289886,0.2769696311220322,0.2920984762466092,0.3084733089474259,liga
29225,La_liga,2025-09-27 19:00:00,2025-09-27 17:00:00,154,147,1,0.0,443,0.5336256512564108,0.5145244156202923,0.48826525298388523,0.4775469044889576,0.4891877507989222,0.5079249399595216,liga
29223,La_liga,2025-09-28 12:00:00,2025-09-28 10:00:00,145,138,1,0.0,445,0.49441370789085937,0.7226930051848526,0.6444523637369503,0.5940796924903486,0.5390449724473744,0.5142816459353654,liga
29226,La_liga,2025-09-28 14:15:00,2025-09-28 12:15:00,207,152,3,1.0,445,0.526828177872839,0.35663817149876526,0.421221440292693,0.4529288115005844,0.488173957130069,0.5073080440675777,liga
29220,La_liga,2025-09-28 16:30:00,2025-09-28 14:30:00,148,140,3,1.0,446,0.7606181476712794,0.903952986435172,0.8757811549953912,0.8491067271591053,0.8089621852951583,0.7848024164422576,liga
29221,La_liga,2025-09-28 19:00:00,2025-09-28 17:00:00,153,157,2,0.0,447,0.5890747443641563,0.47290862192179695,0.5044895298665876,0.5390451717432175,0.5719987609700352,0.5832076906545038,liga
29218,La_liga,2025-09-29 19:00:00,2025-09-29 17:00:00,146,289,3,1.0,449,0.4455013493306327,0.6304189004479145,0.5510392484288943,0.5163534967057511,0.4803453069224261,0.4624549879140232,liga
29235,La_liga,2025-10-03 19:00:00,2025-10-03 17:00:00,157,142,3,1.0,450,0.3614727485614833,0.3209868171832085,0.3531407612547155,0.36744535743300927,0.3720211985692333,0.3684608166242276,liga
29236,La_liga,2025-10-04 12:00:00,2025-10-04 10:00:00,289,151,2,0.0,451,0.6103390445872924,0.6847825476774773,0.6468549532973231,0.6323750854520711,0.6194639149935172,0.6142905849498568,liga
29230,La_liga,2025-10-04 14:15:00,2025-10-04 12:15:00,223,146,3,1.0,451,0.5746998189516994,0.5257863009714008,0.5552010454045909,0.5630533898655501,0.5685419682060181,0.5713180512556916,liga
29229,La_liga,2025-10-04 16:30:00,2025-10-04 14:30:00,147,239,3,1.0,452,0.3666533580535971,0.2584225667635848,0.3008314440410426,0.31839515206014585,0.3416478185308221,0.3546822419188348,liga
29231,La_liga,2025-10-04 19:00:00,2025-10-04 17:00:00,150,154,4,1.0,453,0.7545128240191099,0.7228293885611794,0.7047271851124962,0.7067388986049746,0.7223882983682469,0.736899242911727,liga
29228,La_liga,2025-10-05 12:00:00,2025-10-05 10:00:00,158,207,4,1.0,455,0.360037875337964,0.26048671540594504,0.2543486593953759,0.26800492701276346,0.30379915450174916,0.3305950173263004,liga
29233,La_liga,2025-10-05 14:15:00,2025-10-05 12:15:00,138,148,5,1.0,455,0.7781787683672189,0.7623571146755072,0.7923181681482234,0.7914572739337765,0.7845325412629932,0.7807240226327298,liga
29234,La_liga,2025-10-05 16:30:00,2025-10-05 14:30:00,141,153,3,1.0,456,0.5513470472287854,0.5812583817422718,0.591839440739425,0.5877687260742265,0.5745807160896452,0.564016976982668,liga
29237,La_liga,2025-10-05 16:30:00,2025-10-05 14:30:00,140,145,1,0.0,456,0.35756246666708774,0.47665077574374315,0.4540467563577626,0.43366506675821664,0.4007182300468889,0.3795757293562886,liga
29232,La_liga,2025-10-05 19:00:00,2025-10-05 17:00:00,152,143,2,0.0,457,0.6278447805361321,0.692885637749097,0.6713365587124209,0.6611180128388725,0.6450446044537138,0.6358818380502346,liga
29246,La_liga,2025-10-17 19:00:00,2025-10-17 17:00:00,289,141,2,0.0,460,0.3568069301662242,0.43765748565969875,0.41698238175241814,0.39946918814175514,0.37755688240387736,0.36650182790021724,liga
29247,La_liga,2025-10-18 12:00:00,2025-10-18 10:00:00,138,239,4,1.0,461,0.4483928800443757,0.7031322177680017,0.629744899757584,0.572815958972683,0.506782187789287,0.4753667200397818,liga
29240,La_liga,2025-10-18 14:15:00,2025-10-18 12:15:00,148,223,3,1.0,461,0.8893164523436761,0.899159100716319,0.9132285471548128,0.9082523436144451,0.8984335095763172,0.8932595256431766,liga
29245,La_liga,2025-10-18 16:30:00,2025-10-18 14:30:00,154,153,4,1.0,462,0.7157114887367986,0.5942507385716991,0.6446544655530357,0.6728921585898918,0.699190589539691,0.7091306540522032,liga
29239,La_liga,2025-10-18 19:00:00,2025-10-18 17:00:00,143,157,1,0.0,463,0.5852247541993908,0.5974564611507316,0.5745304129461776,0.5740395091729401,0.5779812660321519,0.5812853040884016,liga
29244,La_liga,2025-10-19 12:00:00,2025-10-19 10:00:00,207,147,0,0.0,465,0.39243138122244686,0.4160605667868864,0.3905456894926358,0.379316097917346,0.3779042324791114,0.38334592579578947,liga
29241,La_liga,2025-10-19 14:15:00,2025-10-19 12:15:00,152,140,2,0.0,465,0.5161294133852176,0.35834522948743036,0.44826673114723065,0.48788802023820044,0.5137299338144861,0.5177252735604942,liga
29243,La_liga,2025-10-19 16:30:00,2025-10-19 14:30:00,151,145,3,1.0,466,0.6367400459613024,0.601376287766207,0.6227863934588765,0.6279629469888867,0.6322393906816527,0.6344003074114996,liga
29242,La_liga,2025-10-19 19:00:00,2025-10-19 17:00:00,142,150,1,0.0,467,0.496867849818643,0.773664854906438,0.6995100591331523,0.6471571989918838,0.5761610096126766,0.5359505663123209,liga
29238,La_liga,2025-10-20 19:00:00,2025-10-20 17:00:00,158,146,0,0.0,469,0.4633623334883874,0.5691449982382735,0.47080385548582043,0.43978484623248515,0.4354899925432565,0.4463704629783542,liga
29250,La_liga,2025-10-24 19:00:00,2025-10-24 17:00:00,140,138,3,1.0,470,0.44732083374514875,0.6106068102037284,0.5971036578192878,0.5677091025051678,0.51487013422934,0.48118360015735434,liga
29249,La_liga,2025-10-25 12:00:00,2025-10-25 10:00:00,223,289,6,1.0,471,0.4242336698164568,0.3199461867922934,0.3215197028742554,0.33906438713096265,0.3745458497321845,0.3987266384194872,liga
29256,La_liga,2025-10-25 14:15:00,2025-10-25 12:15:00,141,207,1,0.0,471,0.406260986795358,0.3936882448647964,0.4127430522725132,0.40863625193167863,0.4037675817253499,0.40373505983398955,liga
29248,La_liga,2025-10-25 16:30:00,2025-10-25 14:30:00,147,142,1,0.0,472,0.30906682117413414,0.19245922755221842,0.26706040049463126,0.2916866335169237,0.30798986263705885,0.31057371772844006,liga
29251,La_liga,2025-10-25 19:00:00,2025-10-25 17:00:00,146,154,2,0.0,473,0.6727619218218316,0.6043497078354313,0.6292827030290625,0.6360933124104552,0.6494538832399834,0.660212800308042,liga
29257,La_liga,2025-10-26 13:00:00,2025-10-26 11:00:00,239,151,2,0.0,475,0.5947890715800477,0.7044776874648185,0.6659315782923457,0.6408047199097903,0.6143851048967097,0.6032514615983743,liga
29254,La_liga,2025-10-26 15:15:00,2025-10-26 13:15:00,150,148,3,1.0,475,0.7782946280116533,0.830722401122308,0.8121515692772076,0.797242695817525,0.7834865189082315,0.7795200487950201,liga
29255,La_liga,2025-10-26 17:30:00,2025-10-26 15:30:00,157,152,5,1.0,476,0.5822257022197241,0.24825583745222773,0.33522662223074756,0.4024759513056786,0.49026195848953324,0.5376457614166977,liga
29252,La_liga,2025-10-26 20:00:00,2025-10-26 18:00:00,145,158,1,0.0,477,0.3635063178994864,0.23647520828851706,0.25630780204563763,0.2729398525405688,0.30810749302136053,0.3342401140049229,liga
29253,La_liga,2025-10-27 20:00:00,2025-10-27 18:00:00,153,143,2,0.0,479,0.5726198268835879,0.6601252185793386,0.6634405281443438,0.6538222185045907,0.6254882431749329,0.6015517814439463,liga
29262,La_liga,2025-10-31 20:00:00,2025-10-31 18:00:00,142,223,3,1.0,480,0.42492963843133597,0.4704503788073752,0.49103085066677066,0.4867041970730117,0.4657057655801895,0.44717815522692156,liga
29267,La_liga,2025-11-01 13:00:00,2025-11-01 11:00:00,154,145,4,1.0,481,0.5956959584930545,0.4001560153544132,0.47839534333930006,0.5156829550505909,0.5562944254321467,0.5766459417272833,liga
29259,La_liga,2025-11-01 15:15:00,2025-11-01 13:15:00,143,138,3,1.0,481,0.6393862293316183,0.7285382352597197,0.7379472111648246,0.7218295697094385,0.6868756495132714,0.663311445290135,liga
29264,La_liga,2025-11-01 17:30:00,2025-11-01 15:30:00,140,147,5,1.0,482,0.31721044646358953,0.19505065060426605,0.25157464948255853,0.27863778818574597,0.30496951755177243,0.31368456920247806,liga
29263,La_liga,2025-11-01 20:00:00,2025-11-01 18:00:00,150,146,4,1.0,483,0.7249766974438318,0.7420129185566755,0.7399161960224374,0.7279320732186371,0.7199195831703689,0.7206733951066427,liga
29265,La_liga,2025-11-02 13:00:00,2025-11-02 11:00:00,151,152,3,1.0,485,0.7552537709811956,0.6752716245772662,0.6822945046851192,0.6972643499968112,0.7219968629694933,0.7380123015460825,liga
29258,La_liga,2025-11-02 15:15:00,2025-11-02 13:15:00,158,141,3,1.0,485,0.3851468094647541,0.19220289508859692,0.24451240363635585,0.27166144514779017,0.3177106437490081,0.3498759548278187,liga
